Category,Name,Tags,Services,Eligibility,LatLng,Lat,Lng,Address,Hours of Operation,Phone,Website,Email,Social Media,Rating,Facebook,Instagram,Twitter,Source
FINANCIAL/ EMERGENCY ASSISTANCE,Community Assistance  program,,Rx medication Card a Community Assistance  Program to help the uninsured & underinsured,PRESCRIPTION ASSISTANCE,,,,,,888-311-6224,Caprxprogram.org,,,,,,,SHOW Clinic
FINANCIAL/ EMERGENCY ASSISTANCE,FamilyWize,,"Discounted Prescription Drug Card program.  You get the familywize card via app, email, or  text.",PRESCRIPTION ASSISTANCE,,,,,,866-810-3784,www.familywize.org,,,,,,,SHOW Clinic
FOOD,Food Hotline,,,GENERAL RESOURCES,,,,,,602-528-3434,,,,,,,,SHOW Clinic
FOOD,Association of AZ Food  Banks,,Food Bank Locator and Directory,GENERAL RESOURCES,,,,,,"602-528-3434 
800-445-1914",www.azfoodbanks.org,,,,,,,SHOW Clinic
FOOD,Bountiful Baskets Co-Op,,"$15 for a conventional basket, $25 for a  100% organic basket with processing fee of  $2.50. Free online account must be set up.  Contribution time closes on Tuesday night,  first come first serve. Pick up time will be  chosen online. Various locations.",GENERAL RESOURCES,,,,,,,www.bountfulbaskets.or g,,,,,,,SHOW Clinic
FOOD,Open Door Fellowship  Church,,"9:00 AM- 11:30 Am, 2nd and 4th Saturday.  Must have photo ID.",GENERAL RESOURCES,"33.5585922, -112.09927697638676",,,8301 N 19th Ave,,602-242-4414,,,,,,,,SHOW Clinic
FOOD,Southern Phoenix Baptist Church- Bernard  Black Ministries,,2nd and 4th Tuesday at 7:00 AM. Every  Thursday 8:00 AM- 9:00 AM. Bring your own  box and leave it. Return between 11:00 AM 12:00 PM to receive your full box of food.  Hot breakfast served every Saturday 8:00  AM- 9:00 AM,GENERAL RESOURCES,"33.4072119, -112.0385291",,,2006 E Broadway Rd.,,602-268-2512,,,,,,,,SHOW Clinic
FOOD,Peoria Community Center,,2nd Thursday of each month. Must live in  Peoria. Bring proof of address. Brown bag  available every Thursday at 7:00 AM.,GENERAL RESOURCES,"33.57932871986377, -112.23810598637706",,,8335 W Jefferson St.,,623-979-3570,,,,,,,,SHOW Clinic
FOOD,FIBCO Family Services,,2nd Thursday of each month. Must live in  Peoria. Bring proof of address. Brown bag  available every Thursday at 7:00 AM.,GENERAL RESOURCES,,,,8335 W Jefferson Sr.,,602-385-3900,,,,,,,,SHOW Clinic
FOOD,Market on the Move  (The 3000 Club),,60 lbs of produce for $10 donation. Saturday  9:00 AM- 1:00 PM. Various locations.,GENERAL RESOURCES,,,,,,623-374-2559,www.the3000club.org,,,,,,,SHOW Clinic
FOOD,Wayne Unruh Memorial  Dining Room,,7 days per week. Breakfast 7:00 AM- 8:30  AM. Lunch 9:30 AM- 11:30 AM.,GENERAL RESOURCES,"33.406636034679636, -112.0741116663125",,,67 W Broadway Rd.,,480-649-0081 Fax # only,,,,,,,,SHOW Clinic
FOOD,Desert Mission Food  Bank,,"Bargain basket program, snack pac program.  Monday, Tuesday, Thursday 8:30 am- 4:00  PM. Wednesday 8:30 AM- 5:30 PM. Friday  8:30 AM- 2:30 PM. Bring photo ID and proof  of address.",GENERAL RESOURCES,"33.5705694, -112.06811326427076",,,"9229 N 4th St., Phoenix,  AZ 85020",,602-870-6062,,,,,,,,SHOW Clinic
FOOD,Set Free Baptist Fellowship,,"Breakfast- 7:30 AM, Lunch- 12:00 PM,  Dinner- 4:30 PM, 7 days a week",GENERAL RESOURCES,"41.27019896969697, -95.94713068686869",,,1034 N 24th St,,602-267-1511,,,,,,,,SHOW Clinic
FOOD,Chinese Senior Center,,Call ahead for availability. Distribution Is the  last Tuesday of each month from 8:00 AM 12:00 PM,GENERAL RESOURCES,"33.5068885, -112.08442424751243",,,734 W Elm St.,,602-262-6411,,,,,,,,SHOW Clinic
FOOD,St. Mary’s Food Bank  Alliance,,Call number to be directed to food bank  locations nearest you. Based on ZIP code.  Food and baby box program.,GENERAL RESOURCES,"33.47975346938775, -112.12558920408163",,,"2831 N 31st Ave., Phoenix, AZ 85009 ",,"602-242-3663 
602-352-3640",www.firstfoodbank.org,,,,,,,SHOW Clinic
FOOD,Society of St. Vincent de  Paul,,Family only dining room. Monday-Friday 4:45  PM- 6:00 PM ,GENERAL RESOURCES,,,,"420 W Watkins Rd.,  Phoenix, AZ 85003",,602-254-3338,https://www.stvincentdepaul.net/programs,,,,,,,SHOW Clinic
FOOD,Black Family and Child  Services,,Fill out paperwork for non-emergency food  box on Monday 8:30 AM- 5:00 PM. Call  ahead for emergency boxes. Must have ID  and proof of address. 1 box/month.,GENERAL RESOURCES,"33.392799020367576, -112.04899531556676",,,"1522 E Southern Avenue,  Phoenix, AZ 85040",,602-243-1773,,,,,,,,SHOW Clinic
FOOD,Covenant of Grace Ministries,,Food and clothing. Tuesday 11:30 AM-1:30  PM. Picture ID and proof of address required.,GENERAL RESOURCES,"33.58263555, -112.08512213952535",,,906 W Peoria Ave,,602-678-0999,,,,,,,,SHOW Clinic
FOOD,All Saints Lutheran Church,,Food bags available once per month. Call  ahead recommended. Monday- Thursday  9:00 AM-4:00 PM. Friday 9:00 AM-12:00 PM.  Must have photo ID and current water or  electric bill.,GENERAL RESOURCES,"33.628842649999996, -112.06354318017077",,,15649 N 7th St.,,602-866-9191,,,,,,,,SHOW Clinic
FOOD,Agua Fria Food and Clothing Bank,,"Food box, infant box, clothing, shower  facility, school uniforms. Current photo ID  required.",GENERAL RESOURCES,"33.4279819407945, -112.34491954341797",,,405 E Harrison Dr.,,623-932-9135,,,,,,,,SHOW Clinic
FOOD,First Southern Baptist  Church Open Arms,,"Food boxes and clothing, Wednesday 9:00  AM- 11:00 AM. Bring photo ID and proof of  residence.",GENERAL RESOURCES,"33.5098501, -112.126155",,,3100 W Camelback Rd.,,602-242-6104,,,,,,,,SHOW Clinic
FOOD,Mount of Olives Lutheran Church,,"Food closet open Thursday 1:00 PM- 5:00  PM. Photo ID, proof of address, and birth  certificate required.",GENERAL RESOURCES,"33.48054312244898, -112.00474991836735",,,3546 E Thomas Rd,,602-956-1620,,,,,,,,SHOW Clinic
FOOD,Neighborhood Ministries,,Friday 8:30 AM- 11:00 AM. Photo ID  required.,GENERAL RESOURCES,"33.7086092, -117.7758667",,,1929 W Fillmore,,602-252-5222,,,,,,,,SHOW Clinic
FOOD,Desert Christian Fellowship,,"Mobile food pantry with only perishable  items. Every 3rd Friday of the month at 7:00  AM, first come basis. Bring own boxes.",GENERAL RESOURCES,"33.552447900000004, -112.09063606352832",,,1445 W Northern Ave,,602-861-4008,,,,,,,,SHOW Clinic
FOOD,Trinity Broadcasting,,"Monday, Wednesday, Friday 1:00 PM- 4:00  PM. Must call first to make an appointment.  Bring photo ID.",GENERAL RESOURCES,"33.46562000973137, -112.00513981869722",,,3551 E McDowell Rd,,602-273-1479,,,,,,,,SHOW Clinic
FOOD,Victory Lutheran Church,,"Monday, Wednesday, Friday 1:00 PM- 11:30  PM. Bring photo ID. May receive food once  every 4 weeks.",GENERAL RESOURCES,"35.4894285, -97.53871275092656",,,5946 E University,,480-654-4539,,,,,,,,SHOW Clinic
FOOD,"Salvation Army 
Multiple locations and  referral line",,"Monday- Friday 8:00 Am- 12:00 PM. Bring  photo ID and proof of address, birth  certificate for minors. SRP, APS, & gas  assistance- 602-267-4127. Family Shelter 602-263-8856. DV shelter- 602-267-4111.  Project hope- 602-302-8861",GENERAL RESOURCES,"41.1386857, -83.6494731",,,2707 E Van Buren,,"602-267-4122 
480-588-4149",,,,,,,,SHOW Clinic
FOOD,Highways & Hedges  Ministries,,Monday- Friday 9:30 AM- 5:00 PM. Must  have photo ID. Available by appointment  only.,GENERAL RESOURCES,"35.5575771, -97.3296759",,,2515 E Thomas,,602-212-0850,,,,,,,,SHOW Clinic
FOOD,C.E.D.A.,,"Monday-Friday 9:00 AM-12:00 PM, 1:30 PM  – 4:30 PM. Need 2 forms of ID and 1 form for  each person in the household.",GENERAL RESOURCES,"33.4255056, -111.9400091",,,Tempe,,480-921-1990,,,,,,,,SHOW Clinic
FOOD,St. Luke’s at the Mountain Church,,Monday-Friday 9:00AM- 12:00 PM. Free  farmer’s market 2nd Saturday at 6:00 Am and  4th Saturday at 12:00 PM. Sign up required 1 & ½ hours prior to farmer’s market opening  time.,GENERAL RESOURCES,"33.36342637914956, -112.06344443146132",,,848 E Dobbins Rd.,,602-276-7318,,,,,,,,SHOW Clinic
FOOD,Paradise Valley Emergency Food Bank,,"Monday-Friday 9:00 AM- 3:30 AM. By  appointment only. Must belong to the  Paradise Valley School District. ID, social  security #, and proof of address required.",GENERAL RESOURCES,"33.58483264884017, -112.01321113531748",,,10862 N 32nd St.,,602-867-9228,,,,,,,,SHOW Clinic
FOOD,Andre House of Arizona,,Monday- Saturday 5:30 PM- 6:30 PM,GENERAL RESOURCES,"33.44533415, -112.08669305000001",,,213 S 11th Ave,,602-255-0580,,,,,,,,SHOW Clinic
FOOD,St. Gregory’s- St Vincent  de Paul,,Monday- Saturday 9:00 AM- 10:00 AM. Must  call at 9:00 AM,GENERAL RESOURCES,"33.48807106122449, -112.09769376530613",,,"3424 N 18th Ave., Phoenix, AZ 85015",,602-266-4884,,,,,,,,SHOW Clinic
FOOD,ICM Food & Clothing  Bank,,Monday- Saturday 9:00 AM- 11:00 AM. Bring  ID and Proof of address.,GENERAL RESOURCES,"40.8983365, -73.8369058",,,501 S 9th Ave,,602-254-7450,,,,,,,,SHOW Clinic
FOOD,Interfaith Cooperative  Ministries,,Monday- Saturday 9:00 AM- 11:00 AM. Bring  a referral form from a case manager,GENERAL RESOURCES,,,,,,602-254-7450,,,,,,,,SHOW Clinic
FOOD,Friendly House,,Monday- Thursday 8:30 AM- 11:00 AM. Must  have photo ID,GENERAL RESOURCES,"43.53947657142857, -96.72536401098901",,,723 S 1st Ave,,602-257-1870,,,,,,,,SHOW Clinic
FOOD,Cultural Cup Food Bank  & Clinic,,"Monday- Thursday 9:00 AM- 1:45 PM. Must  have proof of address and photo ID. Clinic on  Saturday 10:00 AM- 12:00 PM when the  doctor is available, call ahead for availability.",GENERAL RESOURCES,"33.48031145454546, -112.06889287878788",,,342 E Thomas Rd.,,602-266-8370,,,,,,,,SHOW Clinic
FOOD,Joshua Tree Feeding  Program,,"Must be a client of Joshua Tree and have a  proof of HIV positive status. Wednesday:  Registration 9:30 AM- 11:45 AM, Food box  shopping 10:00 AM- 12:00 PM. Proof of  residency and income required.",GENERAL RESOURCES,"33.48024928571429, -112.02779475510205",,,2505 E Thomas Rd.,,602-264-0223,,,,,,,,SHOW Clinic
FOOD,Deer Valley Community  Senior Center,,Once per month for center participants only.  Bring ID to register.,GENERAL RESOURCES,"33.66625625, -112.10325644849647",,,2001 W Wahalla Lane,,602-495-3714,,,,,,,,SHOW Clinic
FOOD,Santa Teresita Dining  Room,,Society of St. Vincent de Paul. Lunch  Monday-Friday 10:00 AM- 11:30 AM.,GENERAL RESOURCES,,,,14016 N erbena St.,,602-850-6746,,,,,,,,SHOW Clinic
FOOD,First Lutheran Church,,Tuesday 9:00 AM- 11:45 AM (excluding 2nd Tuesday of each month). Photo ID required.,GENERAL RESOURCES,"33.41792985714286, -111.84424271428571",,,142 N Date,,480-969-7221,,,,,,,,SHOW Clinic
FOOD,Life Bridge Resource  Center,,Tuesday 9:00 AM- 11:00 AM food and  clothing. Wednesday 6:30 PM- 8:00 PM food  only. Thursday 1:00 PM- 3:00 PM food and  clothing. Photo ID required. One visit per  month.,GENERAL RESOURCES,"33.5462267, -112.11753050947986",,,7510 N 27th Ave,,602-864-3408,,,,,,,,SHOW Clinic
FOOD,Church on Fillmore  Mercy Hill Phoenix,,Tuesday 9:00 AM- 12:00 Pm. Must have  photo ID.,GENERAL RESOURCES,"34.396349875, -118.917516",,,745 W Fillmore,,602-252-1423,,,,,,,,SHOW Clinic
FOOD,Tanner Chapel A.M.E.  Church,,Tuesday and Friday 11:00 AM- 3:00 PM. Must  bring ID for everyone in the household and  proof of address.,GENERAL RESOURCES,"33.447998125, -112.063736625",,,"20 S 8th St., Phoenix, AZ  85034",,"602-253-8426 
602-253-0876",,,,,,,,SHOW Clinic
FOOD,St. Augustine- St.  Vincent de Paul,,No walk-ins accepted. Photo ID and proof of  address. Call on Tue from 9:00 am - 11:30 am  or Thu 5:00 pm - 7:00 pm to make an  appointment for a food box,GENERAL RESOURCES,"33.49016975675676, -112.21199545945946",,,"3630 N 71st Ave.,  Phoenix, AZ 85033 ",,623-849-3131,http://www.staugustinecatholicchurch.org/,,,,,,,SHOW Clinic
FOOD,Operation Care North,,Tuesday and Thursday 9:00 AM- 11:30 AM.  Proof of address and Photo ID required for  household.,GENERAL RESOURCES,"33.64733753061225, -112.09782142857142",,,"1827 W Grovers Ave.,  Phoenix, AZ 85023",,602-866-0135,,,,,,,,SHOW Clinic
FOOD,Living Streams Church,,Food pantry. Photo ID required. First come  basis.,GENERAL RESOURCES,"33.53884505, -112.07459645783082",,,"7000 N Central Ave., Phoenix, AZ 85020",,602-957-7500,,,,,,,,SHOW Clinic
FOOD,Lighthouse Assembly of  God,,"Wednesday 10:00 AM. First come, first serve.",GENERAL RESOURCES,"33.0060046, -110.7573333",,,"11135 AZ-77, WInkelman, AZ 85912",,520-356-6718,,,,,,,,SHOW Clinic
FOOD,First Southern Baptist  Church Open Arms,,Wednesday 9:00 AM- 11:00 M. Must have  photo ID and proof of residence ,GENERAL RESOURCES,"33.5098501, -112.126155",,,"3100 W Camelback Rd.,  Phoenix, AZ 85017",,602-242-6104,www.firstphx.org,,,,,,,SHOW Clinic
FOOD,St. Stephen’s Episcopal  Church,,Wednesday 9:00 AM- 12:00 PM. Must have  photo ID.,GENERAL RESOURCES,"47.66959005, -122.3300102668314",,,2310 N 56th St,,602-840-0437,,,,,,,,SHOW Clinic
FOOD,Phoenix Rescue Mission- Family Outreach Service center,,"Monday-Friday Meals; breakfast 6:30 AM 8:00 AM, Lunch 11:30 AM- 1:00 PM, Dinner  4:30 PM- 6:30 PM.  
Saturday-Sunday Meals: Breakfast 8:00AM 9:00 AM, Lunch 1:00 PM- 2:00 PM,, Dinner  4:30 PM",GENERAL RESOURCES,"33.4315324, -112.13402516282106",,,1801 S 35th Ave,,602-233-3000,,,,,,,,SHOW Clinic
FOOD,Paz de Cristo Community Center,,"Outreach program for homeless- clothes,  food, job programs. Evening meal served  daily 5:30 PM- 6:45 PM. Nurses available on  Wednesdays 4:30 PM- 6:00 PM",GENERAL RESOURCES,,,,"424 W Broadway, Mesa,  AZ",,480-464-2370,,,,,,,,SHOW Clinic
FOOD,Harvest Compassion  Center,,"Operates like a grocery store where clients  shop for wanted food items and hygiene  products. Open M,W from 9:00 AM to 11:30  AM and Sat from 2:00 PM- 4:30 PM",GENERAL RESOURCES,"33.61165432220178, -111.97914143115858",,,"4744 E Thunderbird Rd.,  Phoenix, AZ 85032",,,,,,,,,,SHOW Clinic
JOB SERVICES,Arizona OIC,,Employment and education assistance  program for adults and youth,GENERAL RESOURCES,"34.77543614837849, -91.5810035842735",,,39 E Jackson,,602-254-5081,,,,,,,,SHOW Clinic
JOB SERVICES,DES Job Services,,"Vocational Rehabilitation 
DES Jobs Program Info Line: 602-542-4791",GENERAL RESOURCES,"33.3389459, -112.092631",,,4635 S Central,,"602-276-5587 
480-926-5100",www.azdes.gov/jobs/,,,,,,,SHOW Clinic
JOB SERVICES,AZ Common Ground,,"For ex-offenders. Orientation are held every  Monday mornings at 11:00 AM. No appointment needed for orientation. AZ  common Grounds provides support,  advocate and mentor previously incarcerated  youth and adults to become servant leaders within Maricopa County. Provides employment prep, program classes, mentorship program and community services  work/volunteerism.",GENERAL RESOURCES,,,,"2406 S 24th Suite-114,  Phoenix, AZ 85034",,602-914-9000,,,,,,,,SHOW Clinic
JOB SERVICES,Community Re-Integration Program,,,GENERAL RESOURCES,,,,"2400 N Central Avenue,  Ste. 100, Phoenix, AZ  85004",,602-264-9891,,,,,,,,SHOW Clinic
JOB SERVICES,AWEE,,"For Women only. Computer access, job  search resources, clothing closet, community",GENERAL RESOURCES,"35.60315807228475, -87.05532103711074",,,914 W Hatcher,,602-371-1216,,,,,,,,SHOW Clinic
JOB SERVICES,AWEE,,,GENERAL RESOURCES,,,,805 Whipple St. Suite C,,928-778-3010,,,,,,,,SHOW Clinic
JOB SERVICES,AWEE,,"resource links, career readiness workshops,  job clubs, legal and financial classes,  Microsoft computer instruction, case  management, pre and post employment  support, individual consultation, educational  guidance, prisoner reentry programs, youth  services age 14-21.",GENERAL RESOURCES,"47.2648261, -122.49075114820613",,,4005 N 16th St.,,602-535-4420,,,,,,,,SHOW Clinic
JOB SERVICES,AWEE,,,GENERAL RESOURCES,"33.451215297196605, -112.00961609448491",,,3333 E Van Buren St.,,602-275-7582  x200,,,,,,,,SHOW Clinic
JOB SERVICES,AWEE,,,GENERAL RESOURCES,"33.4562057, -112.07548383074183",,,640 N 1st Avenue,,602-223-4333,,,,,,,,SHOW Clinic
JOB SERVICES,Empowerment Center at Empowerment Systems,,"Assistance with AHCCCS and other insurance applications, computer lab for job searching, produce drop every 4th Wednesday of the month.",GENERAL RESOURCES,,,,"2066 W Apache Trail, Ste. 116., Apache Junction, AZ 85120",,"480-367-6937 
Fax: 480-982- 7320",http://www.empowermentsystems.org/programs__services.aspx,,,,,,,SHOW Clinic
JOB SERVICES,Fresh Start Women’s  Resource Center,,"Women only. Provides library, speakers/workshops, information/referral  services, employment resources center, legal  services, mentoring program, and childcare  while the mother is at the center.",GENERAL RESOURCES,"33.46607385, -112.05713926427828",,,"1130 E McDowell Rd.,  Phoenix, AZ 85006",,602-252-8494,,,,,,,,SHOW Clinic
JOB SERVICES,Goodwill Career Center/  Fresh Start Women’s  Program,,"Case management services, Employment  assistance",GENERAL RESOURCES,"33.4521106, -111.83006375",,,"106 McKellips Rd., Mesa,  AZ 85201",,602-535-4000,,,,,,,,SHOW Clinic
JOB SERVICES,Goodwill Career Center/  Fresh Start Women’s  Program,,,GENERAL RESOURCES,"33.448029887755105, -112.0235748367347",,,"2702 E Washington St.,  Phoenix, AZ 85034",,602-267-4146,,,,,,,,SHOW Clinic
JOB SERVICES,Goodwill Career Center/  Fresh Start Women’s  Program,,,GENERAL RESOURCES,"33.5832076, -112.1350912",,,"3514 W Peoria Avenue,  Phoenix, AZ 85029",,602-535-4444,,,,,,,,SHOW Clinic
JOB SERVICES,Maricopa Skills Center,,"Offers college degrees and courses, technical  training and assistance with student  loans/grants.",GENERAL RESOURCES,"33.43672165306123, -112.05549708163265",,,"1245 E. Buckeye Rd. Phoenix, AZ 85034",,602-238-4300,,,,,,,,SHOW Clinic
JOB SERVICES,Job Corps,,"Job Corps is a federal program that provides  technical school courses and career development services. Must be age 16-24  and have no pending court dates, fines, or  restitutions.",GENERAL RESOURCES,"33.44293483673469, -112.07001926530612",,,"518 S 3rd St. Phoenix, AZ 85004",,"602-254-5921 
Fax: 602-322- 7071",https://jobs.maricopa.gov/,,,,,,,SHOW Clinic
JOB SERVICES,Maricopa Workforce  Connections,,"Help with unemployment insurance, job  search assistance, skill and aptitude assessments, career counseling, resume  writing, job readiness workshops, and  interview techniques. Specialized services for  veterans, youth, and those with disabilities. ",GENERAL RESOURCES,,,,"West Valley- 1840 N 95th Ave, Ste. 160, Phoenix,  AZ 85037",,"602-372-4200 
Fax: 602-372- 4290",,,,,,,,SHOW Clinic
JOB SERVICES,Maricopa Workforce  Connections,,,GENERAL RESOURCES,,,,"East Valley- 735 N Gilbert  Rd., Ste. 134, Gilbert, AZ  85234",,"602-372-9700 
Fax: 602-372- 9794",,,,,,,,SHOW Clinic
JOB SERVICES,St. Joseph the Worker,,"Job readiness, job searching, employment  support, transportation assistance for jobs,  work essentials assistance. Employment must  guarantee at least 20 hours/week. Must have  verification of employment. ",GENERAL RESOURCES,"33.44500970870827, -112.08632990563385",,,"1125 W Jackson St., Phoenix, AZ 85007",,602-417-9854,https://www.sjwjobs.org/,,,,,,,SHOW Clinic
JOB SERVICES,St. Joseph the Worker,,,GENERAL RESOURCES,"33.49492162791993, -112.20483125940942",,,"6850 W Indian School  Rd., Phoenix, AZ 85033",,623-237-7856,,,,,,,,SHOW Clinic
JOB SERVICES,St. Joseph the Worker,,,GENERAL RESOURCES,"38, -121.4",,,Central Valley,,602-810-0376,,,,,,,,SHOW Clinic
JOB SERVICES,St. Joseph the Worker,,,GENERAL RESOURCES,"42.402841, -78.6100253",,,West Valley,,602-316-3501,,,,,,,,SHOW Clinic
JOB SERVICES,St. Joseph the Worker,,,GENERAL RESOURCES,"23.0586952, -161.917261",,,East Valley,,602-292-4294,,,,,,,,SHOW Clinic
JOB SERVICES,Hope Women’s Center,,"Women only. Weekly education classes for  healthy relationships, job skills, ESL, crafting,  exercise, nutrition, teaching children to read,  pre-natal & Infant care, first aid, faith-based  classes, one-on-one mentors available.",GENERAL RESOURCES,"33.480295, -112.049701",,,1500 E Thomas Rd.,,602-715-0999,,,,,,,,SHOW Clinic
JOB SERVICES,Hope Women’s Center,,,GENERAL RESOURCES,"33.4172922, -111.5638044",,,252 N Ironwood Dr.,,480-983-9032,,,,,,,,SHOW Clinic
